edited,tweets_created_at,id,author_id,text,retweet_count,reply_count,tweet_like_count,quote_count,bookmark_count,impression_count,referenced_tweet_types,happiness,VoteWho
0,2024/11/6 18:07,1.854224093320487e+18,37178114.0,"People fucked around and Im going to really enjoy watching them find out PUNC_EXCL  There are consequences to your choices and Im not going to be as forgiving this time around PUNC_EXCL  There is too much at stake PUNC_EXCL  
HASH_villainera
HASH_Election2024
HASH_America 
HASH_Noexcuse
HASH_fafo URL",0,0,0,0,0,53,0,4,3
0,2024/11/6 18:10,1.8542249737219848e+18,1.586135987578708e+18,"So despite all the cheating from HNEMOT_LAUGHL_GovWhitmer and her Secretary of Satanic affairs HNEMOT_LAUGHL_JocelynBenson  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  Trump still gains Michigan PUNC_EXCL 

HASH_GodWins HASH_Election2024 URL",0,0,0,0,0,55,2,5,3
0,2024/11/6 17:44,1.8542183350863424e+18,40791242.0,This is what our country is now PUNC_EXCL  Nothing has changed for the better since 2016 smh PUNC_EXCL  Yall really let this fucking white supremacist Nazi back in the White House PUNC_EXCL 🤦‍♂️HASH_Election2024,1,0,3,0,0,201,0,3,3
0,2024/11/6 17:04,1.8542082382096143e+18,1.775932086907482e+18,"Let’s shut the door on all this woke BS now, it’s time to get priorities straight and make the nuclear family the norm again, family life, two genders and happy people all round 🇺🇸❤️

HASH_Trump2024 HASH_EMOT_LAUGHonaldTrump HASH_Trump2024Vance HASH_USA2024 HASH_USElection2024 HASH_USA2024",0,0,0,0,0,36,0,7,1
0,2024/11/6 17:12,1.854210180071727e+18,2372317417.0,"HASH_Election2024 

Get it out now before January 20th

Because you’ll either go to prison or y’all 
gonna get shot  PUNC_EXCL  URL",1,0,0,0,0,41,0,4,3
0,2024/11/6 17:31,1.854215059112956e+18,3500967439.0,"HNEMOT_LAUGHL_patriottakes When HASH_Project2025 kicks in, there will be lots of ""how can we just sit here and let this happen PUNC_QUES "" To them, I say, I will just sit and let it happen because yesterday, many of you sat out and let it happen PUNC_EXCL  HASH_Election2024",0,0,0,0,0,84,1,4,3
0,2024/11/6 17:10,1.8542097387764004e+18,1.7606949292761457e+18,HNEMOT_LAUGHL_TheChelseaForum HNEMOT_LAUGHL_theneurahub HNEMOT_LAUGHL_elonmusk We celebrate the win HASH_Election2024,0,0,2,0,0,24,1,7,1
0,2024/11/6 18:00,1.854222402965968e+18,1.4074257031680655e+18,My Instagram feed is full of people either over the moon or having an existential crisis over the election with no in-between PUNC_EXCL  Its enough to give you whiplash PUNC_EXCL  HASH_Election2024,0,0,0,0,0,74,0,4,3
0,2024/11/6 18:15,1.8542261736198267e+18,1.2851355722233815e+18,"HNEMOT_LAUGHL_CryptoWizardd At President Trump EMOT_FROWNTRUMPAIEMOT_SMILEY, we aim to launch a cryptocurrency that reflects the values that made America great PUNC_EXCL  
HASH_TRUMPAI HASH_Memecoin HASH_Trump2024 HASH_Election2024
HNEMOT_LAUGHL_Pres_TrumpAI
0x8CcEMOT_LAUGH73086702967391914aaBFF3001Ab10Cd55f5 URL",0,0,0,0,0,1,1,5,1
0,2024/11/6 17:33,1.854215523049017e+18,626057648.0,I woke up smiling PUNC_EXCL  Went to work happy & I didn’t even have my coffee yet PUNC_EXCL  You know why PUNC_QUES  Red Wins PUNC_EXCL  Congratulations President Trump PUNC_EXCL  You did it PUNC_EXCL  👏🏼 American is exited to be great again PUNC_EXCL  Good Job Everyone PUNC_EXCL  👍🏻 HASH_Election2024 HASH_Trump2024 URL,0,0,0,0,0,40,0,9,1
0,2024/11/6 17:18,1.854211645532488e+18,35985903.0,MOO EMOT_LAUGHENG & TRUMP  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL FROM METHAGOEMOT_LAUGH COLLECTION HASH_USAElection2024 HASH_USElection2024 HASH_Trump2024 HASH_Moodeng URL,0,0,1,0,0,96,0,5,1
0,2024/11/6 17:18,1.8542118069544428e+18,7.355596924081274e+17,"THURSEMOT_LAUGHAY @ 6pm - FIGHT TRUMP & THE FAR RIGHT PUNC_EXCL  

Trump is a symptom of the broken capitalist system & the EMOT_LAUGHemocratic Party has completely failed to fight the right PUNC_EXCL 

We need to start NOW to build a fightback against Trump’s reactionary agenda PUNC_EXCL 
HASH_ResistTrump HASH_Seattle HASH_Election2024 URL",0,0,2,0,0,124,0,6,1
0,2024/11/6 17:11,1.8542100338585848e+18,1.10479074501215e+18,HNEMOT_LAUGHL_eveforamerica Tango is down HASH_gendermarxism at this moment in USA PUNC_EXCL  HASH_Election2024,0,0,0,0,0,38,1,5,1
0,2024/11/6 17:50,1.8542198611251407e+18,1.7776658074194289e+18,Heres to Trumps victory PUNC_EXCL  Ukraine and Taiwan now and wow PUNC_EXCL  HASH_USAElection2024 HASH_USElection2024 HASH_Trump HASH_RealMadrid HASH_MAGA2024 HASH_electionday2024 HASH_에이티즈 HASH_englot HASH_ElectionEMOT_LAUGHay HASH_Kamala URL,0,0,0,0,0,78,0,7,1
0,2024/11/6 18:11,1.8542251952064187e+18,1.768164485817389e+18,"We dont need advice form people living in a gated community who doesnt have to face the consequences of their decision PUNC_EXCL  Whether it be Inflation or illegal immigrants then dont care its the common folks who suffer PUNC_EXCL  
HASH_USAElection2024 HASH_Trump2024Vance HASH_USElection2024 HASH_Trump URL",0,0,0,0,0,59,2,4,1
0,2024/11/6 17:28,1.8542141991296e+18,1.8526883821423736e+18,"Congratulations 👏🎊👏 to the number 47th president of the United States PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  

HASH_EMOT_LAUGHonaldTrump2024 HASH_USAElection2024 HASH_แบนแน็กชาลี HASH_CoachPlayAPWxBUS HASH_Election2024 HASH_ElonMusk2024 HASH_elezioniusa2024 HASH_EMOT_LAUGHonaldTrump HASH_Equatorial_Guinea HASH_EquatorialGuinea HASH_EleccionesEEUU2024 URL",0,0,1,0,0,7,0,9,1
0,2024/11/6 17:45,1.8542185953177805e+18,1.476554320871055e+18,"Thanks for this VP 🤝

Vice-President Obiang  has orderd all  telecoms companies to curb the spread of all the  videos that have  been ""flooding"" social media
Equatorial Guinea at ❤️ 
HASH_USElection2024 HASH_EMOT_LAUGHonaldTrump2024 Kamala Biden Obama Elon EMOT_LAUGHemocrat USAElection2024 URL",0,0,0,0,0,642,0,7,1
0,2024/11/6 17:03,1.8542078833715607e+18,19850164.0,I hadnt seen the moon in about 5 nights or so before last night PUNC_EXCL  👁️🦁👽 HASH_Election2024 HASH_electionnight2024 HASH_election HASH_america HASH_photography URL,0,0,2,0,0,35,0,7,3
0,2024/11/6 17:04,1.8542083308117489e+18,7.345104118868009e+17,The turnout was for Trump PUNC_EXCL  HASH_Election2024 URL,0,0,0,0,0,188,2,5,1
0,2024/11/6 17:37,1.8542165943245996e+18,1407399380.0,"It’s really a good morning in America 🇺🇸 PUNC_EXCL  

HASH_Election2024 HASH_Trump HASH_Trump2024 HASH_KamalaHarris HASH_USElections
HASH_FightForAmerica HASH_ElectionEMOT_LAUGHay
HASH_USElection2024
HASH_USPresidentialElection2024
HASH_VotedforTrump
HASH_ToBigToRig URL",0,0,0,0,0,101,0,7,1
0,2024/11/6 17:50,1.85421971554952e+18,21371820.0,"Wishing Kamala Harris, who gave hope to millions across all ethnic groups, making them proud, confident, strong PUNC_EXCL  Shine more with your beautiful smile forever PUNC_EXCL 

HNEMOT_LAUGHL_teamkamala HNEMOT_LAUGHL_kamalaHQ

HASH_kamalaharris HASH_uselection HASH_uselection2024 URL",0,0,0,0,0,41,0,4,2
0,2024/11/6 17:08,1.8542093002454428e+18,1.8479689014574e+18,"Going to Heidelberg PUNC_EXCL  Seminar on compassionately treating severe personality disorders PUNC_EXCL  In the light of not only todays event, a reminder that the only thing that can heal division within the self/ societies is a true interest in understanding each other PUNC_EXCL  HASH_mbt HASH_USElection2024",0,0,0,0,0,4,0,5,3
0,2024/11/6 17:35,1.8542160856937024e+18,1.6914610567812997e+18,"Reminder: no president will make you rich PUNC_EXCL 

Sure, Trump will bring a good time but you still have to make yourself rich PUNC_EXCL 

HASH_Trump2024 HASH_Election2024",0,0,0,0,0,40,0,5,1
0,2024/11/6 18:07,1.8542241541884805e+18,1.354480466804568e+18,This Election Should Not EMOT_LAUGHetermine the Fate of Libraries EMOT_FROWNBut it Might HaveEMOT_SMILEY URL via HNEMOT_LAUGHL_EveryLibrary,0,0,0,0,0,2,0,5,3
0,2024/11/6 17:17,1.8542113978795584e+18,8.152554073462538e+17,"My absentee ballot in Iowa isn’t showing counted PUNC_EXCL  I want every vote to count PUNC_EXCL  Can we be done with electoral college yet PUNC_QUES  HASH_election2024

Kamala Harris yet to concede as Trump wins White House - BBC News URL",0,0,0,0,0,83,0,5,3
0,2024/11/6 17:24,1.8542132172343872e+18,27834920.0,"I wish it need not have happened in my time, said Frodo PUNC_EXCL 

So do I, said Gandalf, and so do all who live to see such times PUNC_EXCL  But that is not for them to decide PUNC_EXCL  All we have to decide is what to do with the time that is given us PUNC_EXCL 

HASH_politics HASH_election2024 URL",1,0,3,0,0,193,0,5,3
0,2024/11/6 17:20,1.8542121521286188e+18,1.145096037343912e+18,This is the politics Im here for PUNC_EXCL  HASH_USElection2024 URL,0,0,1,0,0,277,2,5,3
0,2024/11/6 17:59,1.85422218940013e+18,1.4273851219346186e+18,"Congratulations to President-elect EMOT_LAUGHonald Trump on his historic victory for a second term PUNC_EXCL  I look forward to working closely with the incoming Administration to further strengthen and broaden the Pakistan-U PUNC_EXCL S PUNC_EXCL  partnership

HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump HASH_USElection2024 HASH_Trump HASH_Trump2024Vance URL",0,0,0,0,0,12,0,7,1
0,2024/11/6 17:27,1.8542141174242348e+18,1.493903898016301e+18,"NEWS: Tesla stock is up 14 PUNC_EXCL 5% to $287, its highest point since July 2023 PUNC_EXCL 
Copy 
HASH_USElection2024
HASH_Tesla
HASH_Trump2024

URL",3,2,3,0,2,38,0,5,1
0,2024/11/6 18:08,1.854224255501615e+18,1.4693805488208855e+18,"HNEMOT_LAUGHL_cryptojack You know right💯
$🐈‍⬛ is heating up PUNC_EXCL  Get ready for an exciting ride PUNC_EXCL  HNEMOT_LAUGHL_blackcatemoji1 HNEMOT_LAUGHL_blackcat_emoji 

HNEMOT_LAUGHL_cryptobeastreal HNEMOT_LAUGHL_Glbcryptofed HNEMOT_LAUGHL_cribx_official HNEMOT_LAUGHL_TheW3Space HNEMOT_LAUGHL_coinbase HASH_memecoin100x HASH_sol HASH_Election2024 HASH_Trump HASH_Trump2024Vance URL",6,1,8,0,0,18,1,7,1
0,2024/11/6 18:15,1.8542262023174515e+18,1.3518847536627835e+18,"Where is Kamala and why hasn’t she addressed the election results PUNC_QUES  PUNC_QUES 

HASH_whereisKamala 
HASH_Election2024 
HASH_ElectionEMOT_LAUGHay",1,0,2,0,0,191,0,4,1
0,2024/11/6 18:12,1.854225242379719e+18,4375724178.0,"HNEMOT_LAUGHL_StockSavvyShay $INTC Intel Corp PUNC_EXCL  will be rewarded the MOST as HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump WINS PUNC_EXCL  
100$ loading soon PUNC_EXCL 
HASH_USElection2024",0,0,1,0,0,17,1,6,1
0,2024/11/6 17:21,1.8542125048950129e+18,1.8536185004909489e+18,"HNEMOT_LAUGHL_TiranaHassan HNEMOT_LAUGHL_hrw Please like and share - Thank You PUNC_EXCL 

HASH_Trump HASH_Vance HASH_ConcedeKamala
HASH_Kamala HASH_Harris HASH_Election2024
HASH_RenaiXsanceMan URL",0,0,0,0,0,1,1,5,2
0,2024/11/6 17:21,1.8542124920184584e+18,1.4852633166247567e+18,"HASH_USAElection2024
Check out the sixth episode of my rainbow voice podcast it went smooth 
URL
HASH_USAElection2024 HASH_USElection2024",0,0,0,0,0,12,0,5,3
0,2024/11/6 17:21,1.854212575099306e+18,2343170179.0,"HASH_Trump won the election and the world is busy, and HASH_Jabalia is being annihilated now by HASH_IsraelisATerorristOrganisation

HASH_USElection2024 HASH_USAElection2024 HASH_ZionistsTerrorists HASH_ZionismIsFascism 🏴‍☠️",0,0,0,0,0,58,0,5,1
0,2024/11/6 17:50,1.854219703809704e+18,1.355133613738746e+18,"HNEMOT_LAUGHL_TimesOF_Lebanon HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump promised to ENEMOT_LAUGH the war in Middle East and Russia & Ukrain PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  

EMOT_LAUGHrill baby drill PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  Soon $50 〽️⬇️

HASH_Trump2024 HASH_OOTT HASH_OPEC HASH_CrudeOil HASH_WTI HASH_nasdaq HASH_USElection2024 HASH_Commodities HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump HASH_iran HASH_israel HASH_Russia HASH_Ukraina",0,0,0,0,0,0,1,7,1
0,2024/11/6 17:02,1.85420779603379e+18,1.2521892079271977e+18,"HNEMOT_LAUGHL_elonmusk Your next President and Vice President of the United States

HASH_EMOT_LAUGHonaldTrump2024 HASH_USElection2024 HASH_Trump HASH_electionday2024 HASH_Trump2024",0,0,0,0,0,4,1,5,1
0,2024/11/6 17:18,1.854211696342266e+18,475308891.0,Kamala Harris made a historic dash for the White House PUNC_EXCL  Heres why she fell short PUNC_EXCL  URL HASH_USvote HASH_USvotes HASH_USvote2024 HASH_USvotes2024 HASH_USElection HASH_USElections HASH_USElection2024 HASH_USElections2024 HASH_USpoli HASH_HarrisWalz2024,0,0,0,0,0,51,0,4,3
0,2024/11/6 17:34,1.8542157293752817e+18,373820283.0,"Its still ""after Trump PUNC_EXCL ""
So, more postjournalism, more anger and polarization PUNC_EXCL  
But the focus in the Propaganda Model will shift to controlling digital platforms PUNC_EXCL  
HASH_electionday2024 HASH_Election2024 URL",0,1,1,0,0,126,0,5,1
0,2024/11/6 17:14,1.8542108191955604e+18,243441779.0,"Maybe it wasn’t just about the win, maybe the real treasure was the friends you lost along the way HASH_Election2024",0,0,1,0,0,31,0,5,3
0,2024/11/6 17:17,1.8542114128993403e+18,1.2579719869087987e+18,"If these two come together, something will be separated۔
America is about to change
HNEMOT_LAUGHL_elonmusk
HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump

HASH_Election2024 HASH_VotedForTrump URL",0,0,0,0,0,40,0,5,1
0,2024/11/6 17:26,1.8542138361542085e+18,1.6831260287665275e+18,EMOT_LAUGHoes anyone have a list of the celebrities who are moving out of the country so we can check them off PUNC_QUES  HASH_Election2024 HASH_President2024 HASH_PresidentElect,0,0,1,0,0,42,0,5,3
0,2024/11/6 17:26,1.854213881691796e+18,2355308867.0,They say real men don’t cry PUNC_ELLP  I can’t help but shedding a few happy tears PUNC_EXCL  My President won no more inflation drill baby drill end the immigration crisis PUNC_EXCL  Proud to be an American PUNC_EXCL  Where at least I know I’m free PUNC_EXCL  HASH_Election2024,0,0,0,0,0,40,0,7,3
0,2024/11/6 18:04,1.85422333506578e+18,1.592894972683948e+18,"KAMALA HARRIS EMBARASSING EMOT_LAUGHEFEAT CAUGHT IN 4K PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  URL via HNEMOT_LAUGHL_YouTube 
HASH_donaldtrump
HASH_kamalaharris
HASH_Election2024
HASH_Vote2024
HASH_EMOT_LAUGHecision2024
HASH_USPresidentialElection
HASH_2024Election
HASH_MakeYourVoiceHeard
HASH_ElectionEMOT_LAUGHay
HASH_YourVoteCounts
HASH_FutureOfAmerica
HASH_ElectionResults2024 PUNC_ELLP  URL",0,0,0,0,0,2,0,7,1
0,2024/11/6 17:55,1.854221158461137e+18,2821129858.0,"HASH_Election2024
 HASH_GeneralElection
 HASH_euro2024
 HASH_LatestNews 
 HASH_btc HASH_bitcoin
HASH_trump HASH_Ronaldo
HASH_BreakingNews‌
 If children and babies are being killed in the world, no one is innocent, everyone is guilty PUNC_EXCL  HASH_gaza HASH_Palestine HASH_UkraineRussiaWar HASH_Paris2024  HASH_trumpwon HASH_trump2024 URL",0,0,0,0,0,2,2,3,1
0,2024/11/6 18:13,1.854225631728317e+18,1.1997717851489935e+18,"You can see from their vest that HNEMOT_LAUGHL_USMC supports HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump being USA 🇺🇸 President PUNC_EXCL 

HASH_election2024   

HNEMOT_LAUGHL_UKParliament HNEMOT_LAUGHL_Europarl_EN HNEMOT_LAUGHL_ParliamentofRSA HNEMOT_LAUGHL_ipacglobal HNEMOT_LAUGHL_ua_parliament HNEMOT_LAUGHL_ScotParl HNEMOT_LAUGHL_Parliament_iq HNEMOT_LAUGHL_RwandaParliamnt HNEMOT_LAUGHL_NATO HNEMOT_LAUGHL_NATO_ACT HNEMOT_LAUGHL_irenefellin HNEMOT_LAUGHL_USNATO HNEMOT_LAUGHL_UKHouseofLords PUNC_ELLP  URL URL",0,0,0,0,0,2,2,7,1
0,2024/11/6 18:06,1.854223883160957e+18,1446967770.0,"We survived him last time, and well do so again PUNC_EXCL 

HASH_USAElection2024 HASH_USElection2024 HASH_TrumpIsUnfitForOffice HASH_Trump HASH_KamalaHarris URL",0,0,0,0,0,1,0,5,1
0,2024/11/6 17:18,1.8542116751398385e+18,7.973521915142554e+17,"Young college educated graduates are asking their European counterparts to sponsor their visas to the EU, so they can leave the US after the results of the HASH_USElection2024 PUNC_EXCL  URL",0,0,0,0,0,14,0,5,3
0,2024/11/6 17:38,1.8542166915527887e+18,2429631690.0,"Congratulations 🍾 EMOT_LAUGHonald Trump is a about to legalize recreational weed in all the states PUNC_EXCL  HASH_NationalStressAwarenessEMOT_LAUGHay 

RT for Trump ❤️ 

HASH_Election2024  HASH_Trump HASH_Trump2024 HASH_KamalaHarris HASH_USElections
HASH_FightForAmerica HASH_ElectionEMOT_LAUGHay 
HASH_USElection2024
HASH_USPresidentialElection2024 URL",0,0,0,0,0,99,0,8,1
0,2024/11/6 17:18,1.854211806719562e+18,1.5878881902531912e+18,"The best Trump meltdown thread so far🤣 
HASH_USElection2024 
HASH_Trump HASH_ElonMusk URL",0,0,0,0,0,15,2,7,1
0,2024/11/6 17:13,1.8542104074030449e+18,1.5968756219798897e+18,"HNEMOT_LAUGHL_mrddmia for Attorney General
HASH_USElection2024 
HASH_Trump2024",0,0,0,0,0,4,0,5,1
0,2024/11/6 17:50,1.8542197595435663e+18,3154049813.0,"Going to share this since I think its really good advice for anyone feeling anxious today HASH_USElection2024 HASH_USAElection2024:
URL",0,0,0,0,0,28,0,5,3
0,2024/11/6 17:54,1.8542207044112384e+18,1698807182.0,"Abu EMOT_LAUGHhabi is the capital and second most populous city in the United Arab Emirates PUNC_EXCL  Approximately 1 PUNC_EXCL 45 million people live in Abu EMOT_LAUGHhabi,  Europe Trump HASH_Bitcoin HASH_BTC $BTC HASH_Coinbase HASH_Binance HASH_OKX HASH_Election2024 HASH_USEMOT_LAUGHTGiveaway HASH_ElectionEMOT_LAUGHay Kamala Florida，
URL",0,0,1,0,0,51,0,5,3
0,2024/11/6 17:25,1.854213525897352e+18,1.5450976039305912e+18,"PLENTY OF EMOT_LAUGHIFFERENT RACES VOTEEMOT_LAUGH FOR TRUMP, ITS NOT ABOUT RACE PUNC_EXCL  HE IS NOT PERFECTLY CONSERVATIVE BUT HIS LAWS ARE ANEMOT_LAUGH CONSERVATISM WON THIS ELECTION
HASH_Election2024 HASH_Trump2024 HASH_Kamala HASH_Hispanics HASH_Latinos HASH_mood HASH_Vibe HASH_democrats HASH_Republicans HASH_Conservatives",0,0,0,0,0,71,0,3,1
0,2024/11/6 17:02,1.8542078281283584e+18,213753370.0,Why are we voting if ultimately Electoral Votes make the decisions smh HASH_Election2024,0,0,0,0,0,41,0,3,3
0,2024/11/6 17:12,1.854210137709228e+18,1.763178907379929e+18,Kamala Harris is currently in a padded room flapping her arms wildly and screaming turkey noises at the top of her voice PUNC_EXCL  HASH_FoxNews HASH_USAElection2024 HASH_Trump2024 HASH_KamalaHarris HASH_USElection2024 HASH_mentalhealth HASH_MentalHealthAwareness HASH_wokevirus HASH_PresidentialElection2024 HASH_HarrisWalz2024,0,0,0,0,0,29,0,2,2
0,2024/11/6 18:12,1.8542254272142743e+18,1.7798410904573583e+18,"HNEMOT_LAUGHL_ELYSIA_HQ TRUMP will win the HASH_USElection2024 

HNEMOT_LAUGHL_nine9ners 
HNEMOT_LAUGHL_mon3ycoming 
HNEMOT_LAUGHL_Cryptoenigma13",0,0,0,0,0,7,1,5,1
0,2024/11/6 17:15,1.8542109041347013e+18,7.90517111286227e+17,"HNEMOT_LAUGHL_cb_doge EMOT_LAUGHonald Trump won the U PUNC_EXCL S elections PUNC_EXCL 

We will share this news soon PUNC_ELLP 

HASH_Election2024  HASH_ElectionEMOT_LAUGHay 
HASH_do",0,0,0,0,0,2,1,5,1
0,2024/11/6 17:28,1.85421439870301e+18,1.85020720854768e+18,"God bless America and her people🙏
HASH_Trump2024 HASH_Election2024",0,0,2,0,0,22,0,5,1
0,2024/11/6 17:36,1.8542161964403548e+18,1533143322.0,This is true conservatism and patriotism PUNC_EXCL  HASH_USElection2024 URL,0,0,1,0,0,19,2,5,3
0,2024/11/6 18:04,1.854223376774288e+18,1.3992531026335127e+18,"HNEMOT_LAUGHL_morpheuswhale ""EMOT_LAUGHONE""

HASH_Trump HASH_Election2024",0,0,1,0,0,30,1,6,1
0,2024/11/6 17:34,1.85421569222638e+18,1.4128470385307935e+18,"No matter how you are all feeling today, remember to be kind above all PUNC_EXCL  HASH_Election2024 URL",0,0,2,0,0,43,0,5,3
0,2024/11/6 18:08,1.8542243670702e+18,1.8494664336771727e+18,My friend you are in for a rough couple of years PUNC_ELLP  HASH_USElection2024 HASH_TwoTierKeir URL,0,0,0,0,0,11,2,3,3
0,2024/11/6 17:09,1.854209390431384e+18,7.285494927109898e+17,"Well, looks like were back in the Trump Season PUNC_EXCL  Buckle up, America—this sequel might just break all the records PUNC_EXCL  🍿🇺🇸 HASH_Election2024 HASH_PlotTwist",0,0,0,0,0,38,0,7,1
0,2024/11/6 17:22,1.8542127591493356e+18,1.212468989625913e+18,"As a trauma therapist for the last 20 years, its the deepest core wounds that need the most care and attention; constant tending to for healing is a constant and dynamic process; there is no end point PUNC_EXCL  If not our traumas will consume us, becoming all of who we are PUNC_EXCL  HASH_Election2024",0,0,0,0,0,35,0,3,3
0,2024/11/6 18:08,1.854224300338984e+18,295693924.0,"US Poll Analysis: Comfort Zone For Sure But With Pinpricks HNEMOT_LAUGHL_vsudarshan 
HASH_USElection2024 HASH_EMOT_LAUGHonaldTrump HASH_USIndiaRelations 
URL",0,0,0,0,0,59,0,5,1
0,2024/11/6 18:15,1.8542261062340977e+18,1.697747331515302e+18,"I dont know about you guys, but I personally love women PUNC_EXCL  

HASH_Election2024 HASH_Trump2024 HASH_MAGA2024 HASH_ElectionEMOT_LAUGHay  
URL",0,0,0,0,0,16,0,3,1
0,2024/11/6 17:01,1.8542075911334464e+18,1.7316737953609605e+18,"Called it PUNC_ELLP 
HASH_USA2024 HASH_USAElection2024 HASH_USAElections2024 HASH_USElection2024 HASH_USElections2024 HASH_Election2024 HASH_ElectionEMOT_LAUGHay HASH_electionday2024 HASH_elezioniusa2024 HASH_Trump2024 URL",0,0,1,0,0,89,2,5,1
0,2024/11/6 17:36,1.85421639424356e+18,425710123.0,Prediction: Republicans🔴 hold all 3 branches of Government PUNC_EXCL  Get nothing done and spend $8T doing it PUNC_EXCL  HASH_ElectionNight   HASH_MAGA2024 HASH_MAGA HASH_America HASH_AmericaEMOT_LAUGHecides2024 HASH_USAElection2024 HASH_USElection2024 HASH_Trump,0,0,0,0,0,57,0,3,1
0,2024/11/6 17:35,1.854216000633508e+18,1.423331653066412e+18,So far the reaction Im seeing from the left is mostly doubling down and blaming minorities PUNC_EXCL  Nobodys offering a sobering look at what they need to do to court the voters that didnt show up for them PUNC_QUES  HASH_Election2024,0,0,0,0,0,26,0,2,3
0,2024/11/6 17:16,1.854211180379705e+18,27567278.0,OK this is kinda funny HASH_Election2024 URL,0,0,1,0,0,165,0,3,3
0,2024/11/6 17:05,1.854208559195865e+18,281901165.0,Everyone needs to agree that It was HNEMOT_LAUGHL_elonmusk who changed the course of this HASH_election2024,0,0,2,0,0,19,0,6,1
0,2024/11/6 17:30,1.854214829134791e+18,1.3398377851009595e+18,"Congratulations to HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump for this historic victory PUNC_EXCL  
People should just make both candidates faceless and nameless, then vote based on their qualifications, achievements and campaign agenda PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  Then, you would easily accept the result PUNC_EXCL  

HASH_USElection2024",0,0,0,0,0,15,0,7,1
0,2024/11/6 17:07,1.8542089391410668e+18,1.73956006511027e+18,"HNEMOT_LAUGHL_Social_Gains_M Trump

HASH_EMOT_LAUGHonaldTrump 🎉📷
HASH_Trump HASH_Election2024",0,0,0,0,0,29,1,6,1
0,2024/11/6 17:38,1.854216776877556e+18,197850470.0,Wheres HNEMOT_LAUGHL_JonAshworth PUNC_QUES  HASH_USElection2024,0,0,2,0,0,62,0,4,3
0,2024/11/6 18:06,1.854223785630528e+18,1.5313203312809902e+18,Michigan Im proud of you PUNC_EXCL  Im proud of my wife PUNC_EXCL  HASH_USElection2024,0,0,0,0,0,17,0,6,3
0,2024/11/6 17:37,1.8542165112436e+18,1.112730840667222e+18,"The last century has marked an era of immense change and hardwon milestones as women earned the rights of suffrage, divorce, financial independence, and bodily autonomy, but still the Oval Office is out of reach PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  HASH_KamalaHarris HASH_USElection2024 URL",0,0,0,0,0,501,0,2,2
0,2024/11/6 17:56,1.8542213937114767e+18,1.8154830712502108e+18,Why didnt the psychics see the Trump landslide PUNC_QUES  URL  HASH_EMOT_LAUGHonaldTrump2024 HASH_KamalaHarris2024 HASH_ElectionEMOT_LAUGHay HASH_Election2024 HASH_PresidentialElection2024 HASH_PresidentTrump,0,0,1,0,0,127,0,3,1
0,2024/11/6 17:25,1.854213612962824e+18,1.3889637620031895e+18,"A new era for crypto and business PUNC_EXCL  Congratulations President Trump PUNC_EXCL  Your leadership will pave the way for growth and innovation PUNC_EXCL  HASH_TrumpWins HASH_BitcoinBullRun 
Must Follow HNEMOT_LAUGHL_EMOT_LAUGHiscopari2
HASH_EMOT_LAUGHonaldTrump HASH_ElectionEMOT_LAUGHay
HASH_KamalaHarris HASH_Election2024
HASH_TrumpVance2024 HASH_Trump2024
HASH_USAElection2024 URL",0,0,0,0,0,14,0,5,1
0,2024/11/6 18:07,1.85422404107622e+18,1.2493007057201193e+18,"HASH_USElection2024 GNU is angry that Lord Trump is elected again, you know what that means right PUNC_QUES 

We might see the FBI investigating the Phala Phala EMOT_LAUGHollars, & the honeymoon is over PUNC_EXCL  🤣🤣 URL",0,0,0,0,0,2,0,8,1
0,2024/11/6 17:35,1.854215926243324e+18,1.5324026763775713e+18,"If you thought the FEMOT_LAUGHA was bad before PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  RFK Jr says ""You aint seen nothing yet PUNC_EXCL "" HASH_uspoli  HASH_USElection2024 URL",1,0,2,0,0,35,2,5,3
0,2024/11/6 18:00,1.85422230330504e+18,1.7961203384487117e+18,"This post says everything 
HASH_Trump 
HASH_Trump2024Vance 
HASH_USElection2024 
HASH_TrumpVance2024ToSaveAmerica 
HASH_TrumpRally 
HASH_EMOT_LAUGHonaldTrump2024 URL",0,0,0,0,0,11,0,5,1
